order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDI07798,2018-03-25,10:42:15,Breakfast,NS,"[('Coffee', 1), ('Cereal', 2), ('Pancake', 2), ('Eggs', 8)]",274.0,-37.8093784,144.9729283,0,7.252,14.7275325
ORDZ01082,2018-09-27,16:57:27,Dinner,,"[('Salmon', 10), ('Fish&Chips', 5), ('Shrimp', 6)]",909.0,-37.80622,144.9448585,0,8.972,14.9765871
ORDB10444,2018-08-13,15:26:11,Lunch,TP,"[('Chicken', 1), ('Fries', 9), ('Steak', 2), ('Burger', 9), ('Salad', 7)]",629.4,-37.8103404,144.9870615,0,9.991,13.533429
ORDX03317,2018-10-14,17:27:53,Dinner,BK,"[('Pasta', 4), ('Fish&Chips', 7)]",355.0,-37.823516,144.9680569,0,8.149,17.7480281
ORDY05383,2018-04-28,11:53:14,Breakfast,TP,"[('Eggs', 7), ('Cereal', 2), ('Pancake', 5)]",317.25,-37.8180202,144.9805774,0,8.836,12.9994054
ORDJ00850,2018-11-07,18:18:35,Dinner,,"[('Salmon', 2), ('Pasta', 7), ('Fish&Chips', 7)]",519.5,-37.8141782,144.9632964,0,8.012,11.8601984
ORDY05592,2018-03-21,10:32:06,Breakfast,TP,"[('Eggs', 1), ('Cereal', 1)]",43.0,-37.8126278,144.959767,0,8.491,11.2608383
ORDA10007,2018-05-10,12:13:31,Lunch,BK,"[('Fries', 8), ('Chicken', 8), ('Steak', 4)]",532.0,-37.800371,144.9638781,0,8.002,13.7548089
ORDA09017,2018-06-07,13:14:21,Lunch,BK,"[('Steak', 7), ('Fries', 6), ('Chicken', 10), ('Burger', 5), ('Salad', 2)]",896.4,-37.8036069,144.9490314,0,8.882,15.0913428
ORDZ00061,2018-11-26,18:59:09,Dinner,NS,"[('Salmon', 8), ('Pasta', 1), ('Fish&Chips', 4)]",495.5,-37.8227467,144.9667789,0,9.016,14.76415
ORDI00879,2018-06-26,13:44:47,Lunch,NS,"[('Steak', 7), ('Salad', 5), ('Burger', 4)]",525.0,-37.8111243,145.0017881,0,9.648,15.0218311
ORDI03825,2018-08-01,14:55:46,Lunch,NS,"[('Chicken', 3), ('Fries', 4), ('Steak', 3)]",279.0,-37.7985773,144.9807351,0,7.268,12.7522293
ORDJ01510,2018-11-06,18:08:27,Dinner,TP,"[('Shrimp', 6), ('Pasta', 9), ('Fish&Chips', 10)]",921.5,-37.8151371,144.9637175,0,7.897,12.4946
ORDB08157,2018-11-04,18:08:27,Dinner,TP,"[('Pasta', 5), ('Shrimp', 3), ('Fish&Chips', 10), ('Salmon', 8)]",977.5,-37.8189478,144.9520462,0,8.655,14.163005
ORDK09120,2018-12-15,19:29:34,Dinner,,"[('Fish&Chips', 5), ('Pasta', 4), ('Shrimp', 2)]",393.0,-37.8245212,144.9460841,0,9.663,18.5826934
ORDA04223,2018-02-02,09:00:50,Breakfast,BK,"[('Eggs', 10), ('Cereal', 7), ('Pancake', 4)]",464.0,-37.8062298,144.9580375,0,7.88,13.0978532
ORDI10430,2018-10-14,17:27:53,Dinner,NS,"[('Shrimp', 2), ('Salmon', 5)]",313.0,-37.8118847,144.9996558,0,9.551,17.4970995
ORDB09508,2018-06-23,13:44:47,Lunch,TP,"[('Burger', 5), ('Salad', 9), ('Fries', 4), ('Chicken', 3), ('Steak', 4)]",633.8,-37.8000381,145.0000366,0,11.958,16.7246569
ORDB07758,2018-10-26,17:48:10,Dinner,,"[('Pasta', 7), ('Salmon', 1), ('Fish&Chips', 2)]",303.5,-37.8078487,144.9743784,0,9.351,14.1859547
ORDI00478,2018-12-29,20:00:00,Dinner,NS,"[('Salmon', 8), ('Shrimp', 10)]",868.0,-37.8158083,144.936941,0,9.999,18.2366068
ORDC09794,2018-04-27,11:53:14,Breakfast,,"[('Coffee', 2), ('Eggs', 4), ('Pancake', 9)]",321.25,-37.8209322,144.9716356,0,8.867,14.1002239
ORDI09712,2018-12-13,19:29:34,Dinner,NS,"[('Salmon', 10), ('Pasta', 5)]",547.5,-37.8004946,144.9583439,0,7.282,13.6855094
ORDY01613,2018-01-21,08:40:33,Breakfast,TP,"[('Coffee', 7), ('Eggs', 8)]",228.5,-37.8039708,144.9764153,0,9.707,14.293086
ORDK08096,2018-04-05,11:02:32,Breakfast,BK,"[('Pancake', 9), ('Coffee', 7)]",270.75,-37.8174651,144.9520047,0,8.788,13.6681975
ORDA00183,2018-08-11,15:16:03,Lunch,BK,"[('Chicken', 8), ('Fries', 6)]",328.0,-37.819088,144.9517341,0,8.941,17.41363236073336
ORDX02425,2018-09-03,16:06:45,Dinner,,"[('Pasta', 6), ('Fish&Chips', 8), ('Salmon', 2), ('Shrimp', 8)]",959.0,-37.8145363,144.935423,0,10.228,16.999284
ORDJ06864,2018-03-01,09:51:32,Breakfast,TP,"[('Coffee', 7), ('Cereal', 5)]",157.5,-37.815709,145.0126153,0,12.045,14.2968713
ORDB10151,2018-07-09,14:15:12,Lunch,TP,"[('Burger', 6), ('Fries', 4), ('Steak', 9), ('Chicken', 3), ('Salad', 10)]",907.0,-37.8247896,144.982697,0,8.843,12.282363
ORDB02208,2018-11-25,18:49:00,Dinner,TP,"[('Salmon', 2), ('Fish&Chips', 1)]",117.0,-37.823325,144.9533352,0,8.324,14.1215801
ORDI04191,2018-02-27,09:51:32,Breakfast,NS,"[('Coffee', 2), ('Pancake', 7), ('Eggs', 7), ('Cereal', 9)]",527.75,-37.8098661,144.976295,0,7.841,13.2952475
ORDB01386,2018-09-05,16:06:45,Dinner,TP,"[('Shrimp', 7), ('Pasta', 2)]",433.0,-37.8151752,144.927539,0,11.765,14.7561296
ORDA08380,2018-11-16,18:38:52,Dinner,,"[('Shrimp', 5), ('Fish&Chips', 10)]",620.0,-37.8187166,144.9617144,0,,14.8490527
ORDJ03142,2018-02-10,09:21:07,Breakfast,TP,"[('Coffee', 5), ('Pancake', 5)]",158.75,-37.8068625,144.9659449,0,9.096,13.33204162946108
ORDC04523,2018-01-09,08:10:08,Breakfast,NS,"[('Cereal', 4), ('Pancake', 3), ('Eggs', 1)]",178.75,-37.8126246,144.9612396,1,7.954,6.2432103
ORDB01347,2018-05-06,12:03:22,Lunch,TP,"[('Fries', 9), ('Salad', 4), ('Steak', 2), ('Burger', 7)]",483.8,-37.8041347,144.9833648,0,10.212,15.373673
ORDA03600,2018-06-19,13:34:38,Lunch,BK,"[('Steak', 3), ('Burger', 7)]",352.0,-37.8220177,145.0047069,0,4.764,10.252888
ORDC03378,2018-04-24,11:43:05,Breakfast,NS,"[('Eggs', 3), ('Cereal', 7), ('Pancake', 6)]",358.5,-37.8187501,144.9533484,0,9.224,14.4675364
ORDJ02814,2018-05-06,12:03:22,Lunch,TP,"[('Steak', 5), ('Salad', 7), ('Fries', 8), ('Chicken', 10), ('Burger', 4)]",885.4,-37.8085607,144.9476394,0,9.728,14.4284963
ORDJ00519,2018-10-30,17:58:18,Dinner,TP,"[('Salmon', 8), ('Shrimp', 8)]",760.0,-37.8127477,144.9443217,0,9.74,13.7987726
ORDI07627,2018-05-06,12:03:22,Lunch,,"[('Salad', 4), ('Chicken', 4), ('Steak', 2), ('Burger', 1), ('Fries', 10)]",437.8,-37.8081247,144.9344576,0,10.069,17.7677443
ORDA05583,2018-12-07,19:19:26,Dinner,BK,"[('Salmon', 5), ('Pasta', 4)]",315.0,-37.810443,145.0108838,0,3.827,10.709489340907693
ORDZ10025,2018-12-05,19:09:17,Dinner,NS,"[('Pasta', 7), ('Shrimp', 3)]",354.5,-37.8254348,144.9479158,0,10.217,16.0580572
ORDZ03627,2018-11-03,18:08:27,Dinner,NS,"[('Salmon', 3), ('Shrimp', 9), ('Fish&Chips', 8), ('Pasta', 7)]",1081.5,-37.8115833,144.9457276,0,9.932,18.4913086
ORDX08188,2018-04-24,11:43:05,Breakfast,BK,"[('Eggs', 5), ('Pancake', 8), ('Coffee', 9), ('Cereal', 7)]",518.5,-37.8192399,144.9529087,0,8.847,13.5303498
ORDY08319,2018-05-18,12:33:48,Lunch,TP,"[('Steak', 1), ('Salad', 9)]",199.8,-37.8009979,144.9566807,0,9.625,13.1468853
ORDY01394,2018-10-02,17:07:36,Dinner,,"[('Shrimp', 7), ('Fish&Chips', 2), ('Pasta', 2), ('Salmon', 9)]",872.0,-37.8133986,144.9841776,0,,13.6608541
ORDY07174,2018-12-26,19:49:51,Dinner,TP,"[('Salmon', 2), ('Fish&Chips', 6), ('Pasta', 4), ('Shrimp', 2)]",510.0,-37.8117454,144.9564037,0,8.649,12.8667544
ORDB04779,2018-11-07,18:18:35,Dinner,TP,"[('Fish&Chips', 6), ('Pasta', 8), ('Shrimp', 5), ('Salmon', 8)]",1028.0,-37.8102441,144.9614737,0,8.488,13.2738646
